FID,date,time,date_time,locations,outLat,outlong,inLat,InLong
2587,2023-08-10,17:45:00,2023-08-10 17:45,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2588,2023-08-10,15:41:00,2023-08-10 15:41,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2589,2023-08-10,15:32:00,2023-08-10 15:32,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2590,2023-08-10,14:34:00,2023-08-10 14:34,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2591,2023-08-10,13:38:00,2023-08-10 13:38,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2592,2023-08-10,05:18:00,2023-08-10 5:18,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2593,2023-07-10,18:19:00,2023-07-10 18:19,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2594,2023-07-10,17:59:00,2023-07-10 17:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2595,2023-07-10,17:41:00,2023-07-10 17:41,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2596,2023-07-10,17:05:00,2023-07-10 17:05,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2597,2023-07-10,16:23:00,2023-07-10 16:23,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2598,2023-07-10,15:41:00,2023-07-10 15:41,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2599,2023-07-10,14:53:00,2023-07-10 14:53,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2600,2023-07-10,13:54:00,2023-07-10 13:54,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2601,2023-07-10,12:55:00,2023-07-10 12:55,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2602,2023-07-10,12:44:00,2023-07-10 12:44,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2603,2023-07-10,12:21:00,2023-07-10 12:21,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2604,2023-07-10,12:04:00,2023-07-10 12:04,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2605,2023-07-10,11:48:00,2023-07-10 11:48,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2606,2023-07-10,11:36:00,2023-07-10 11:36,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2607,2023-07-10,11:30:00,2023-07-10 11:30,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2608,2023-10-25,14:57:00,2023-10-25 14:57,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2609,2023-10-25,12:46:00,2023-10-25 12:46,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2610,2023-10-24,16:33:00,2023-10-24 16:33,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2611,2023-10-24,16:23:00,2023-10-24 16:23,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2612,2023-10-24,14:44:00,2023-10-24 14:44,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2613,2023-10-24,14:09:00,2023-10-24 14:09,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2614,2023-10-24,11:19:00,2023-10-24 11:19,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2615,2023-10-23,13:00:00,2023-10-23 13:00,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2616,2023-10-22,12:59:00,2023-10-22 12:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2617,2023-10-22,11:33:00,2023-10-22 11:33,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2618,2023-10-21,12:06:00,2023-10-21 12:06,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2619,2023-10-18,14:59:00,2023-10-18 14:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2620,2023-10-18,14:55:00,2023-10-18 14:55,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2621,2023-10-18,10:12:00,2023-10-18 10:12,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2622,2023-10-17,18:59:00,2023-10-17 18:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2623,2023-10-17,14:48:00,2023-10-17 14:48,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2624,2023-10-17,13:09:00,2023-10-17 13:09,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2625,2023-10-16,20:57:00,2023-10-16 20:57,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2626,2023-10-16,17:35:00,2023-10-16 17:35,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2627,2023-10-16,13:48:00,2023-10-16 13:48,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2628,2023-10-16,12:12:00,2023-10-16 12:12,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2629,2023-10-16,12:05:00,2023-10-16 12:05,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2630,2023-10-16,08:39:00,2023-10-16 8:39,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2631,2023-10-15,17:16:00,2023-10-15 17:16,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2632,2023-10-15,16:34:00,2023-10-15 16:34,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2633,2023-10-15,15:08:00,2023-10-15 15:08,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2634,2023-10-15,13:38:00,2023-10-15 13:38,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2635,2023-10-15,12:01:00,2023-10-15 12:01,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2636,2023-10-15,10:32:00,2023-10-15 10:32,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2637,2023-10-15,10:12:00,2023-10-15 10:12,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2638,2023-10-14,17:59:00,2023-10-14 17:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2639,2023-10-14,17:36:00,2023-10-14 17:36,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2640,2023-10-14,17:09:00,2023-10-14 17:09,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2641,2023-10-13,22:55:00,2023-10-13 22:55,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2642,2023-10-13,19:00:00,2023-10-13 19:00,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2643,2023-10-13,16:57:00,2023-10-13 16:57,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2644,2023-10-13,13:54:00,2023-10-13 13:54,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2645,2023-12-10,21:36:00,2023-12-10 21:36,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2646,2023-12-10,20:59:00,2023-12-10 20:59,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2647,2023-12-10,19:26:00,2023-12-10 19:26,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2648,2023-12-10,13:34:00,2023-12-10 13:34,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2649,2023-12-10,13:26:00,2023-12-10 13:26,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2650,2023-12-10,10:28:00,2023-12-10 10:28,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2651,2023-12-10,10:20:00,2023-12-10 10:20,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2652,2023-12-10,10:15:00,2023-12-10 10:15,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2653,2023-11-10,22:04:00,2023-11-10 22:04,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2654,2023-11-10,21:09:00,2023-11-10 21:09,Nachal Oz,31.47268,34.497675,31.4512,34.4003
2655,2023-10-22,12:59:00,2023-10-22 12:59,Nachla,31.47268,34.497675,31.4512,34.4003
3456,2023-10-10,22:44:00,2023-10-10 22:44,Sa'ad,31.470185,34.534356,31.4512,34.4003
3457,2023-10-10,22:34:00,2023-10-10 22:34,Sa'ad,31.470185,34.534356,31.4512,34.4003
3458,2023-10-10,15:20:00,2023-10-10 15:20,Sa'ad,31.470185,34.534356,31.4512,34.4003
3459,2023-10-10,04:21:00,2023-10-10 4:21,Sa'ad,31.470185,34.534356,31.4512,34.4003
3460,2023-10-10,03:31:00,2023-10-10 3:31,Sa'ad,31.470185,34.534356,31.4512,34.4003
3461,2023-10-10,02:43:00,2023-10-10 2:43,Sa'ad,31.470185,34.534356,31.4512,34.4003
3462,2023-10-10,02:38:00,2023-10-10 2:38,Sa'ad,31.470185,34.534356,31.4512,34.4003
3463,2023-09-10,14:35:00,2023-09-10 14:35,Sa'ad,31.470185,34.534356,31.4512,34.4003
3464,2023-09-10,09:52:00,2023-09-10 9:52,Sa'ad,31.470185,34.534356,31.4512,34.4003
3465,2023-08-10,19:34:00,2023-08-10 19:34,Sa'ad,31.470185,34.534356,31.4512,34.4003
3466,2023-08-10,14:34:00,2023-08-10 14:34,Sa'ad,31.470185,34.534356,31.4512,34.4003
3467,2023-08-10,13:38:00,2023-08-10 13:38,Sa'ad,31.470185,34.534356,31.4512,34.4003
3468,2023-07-10,18:32:00,2023-07-10 18:32,Sa'ad,31.470185,34.534356,31.4512,34.4003
3469,2023-07-10,18:21:00,2023-07-10 18:21,Sa'ad,31.470185,34.534356,31.4512,34.4003
3470,2023-07-10,17:05:00,2023-07-10 17:05,Sa'ad,31.470185,34.534356,31.4512,34.4003
3471,2023-07-10,16:35:00,2023-07-10 16:35,Sa'ad,31.470185,34.534356,31.4512,34.4003
3472,2023-07-10,16:17:00,2023-07-10 16:17,Sa'ad,31.470185,34.534356,31.4512,34.4003
3473,2023-07-10,16:01:00,2023-07-10 16:01,Sa'ad,31.470185,34.534356,31.4512,34.4003
3474,2023-07-10,15:41:00,2023-07-10 15:41,Sa'ad,31.470185,34.534356,31.4512,34.4003
3475,2023-07-10,15:16:00,2023-07-10 15:16,Sa'ad,31.470185,34.534356,31.4512,34.4003
3476,2023-07-10,15:08:00,2023-07-10 15:08,Sa'ad,31.470185,34.534356,31.4512,34.4003
3477,2023-07-10,13:54:00,2023-07-10 13:54,Sa'ad,31.470185,34.534356,31.4512,34.4003
3478,2023-07-10,12:44:00,2023-07-10 12:44,Sa'ad,31.470185,34.534356,31.4512,34.4003
3479,2023-07-10,12:20:00,2023-07-10 12:20,Sa'ad,31.470185,34.534356,31.4512,34.4003
3480,2023-07-10,11:43:00,2023-07-10 11:43,Sa'ad,31.470185,34.534356,31.4512,34.4003
3481,2023-07-10,11:30:00,2023-07-10 11:30,Sa'ad,31.470185,34.534356,31.4512,34.4003
3482,2023-10-24,11:19:00,2023-10-24 11:19,Sa'ad,31.470185,34.534356,31.4512,34.4003
3483,2023-10-21,12:30:00,2023-10-21 12:30,Sa'ad,31.470185,34.534356,31.4512,34.4003
3484,2023-10-21,12:00:00,2023-10-21 12:00,Sa'ad,31.470185,34.534356,31.4512,34.4003
3485,2023-10-20,21:02:00,2023-10-20 21:02,Sa'ad,31.470185,34.534356,31.4512,34.4003
3486,2023-10-19,14:39:00,2023-10-19 14:39,Sa'ad,31.470185,34.534356,31.4512,34.4003
3487,2023-10-17,18:59:00,2023-10-17 18:59,Sa'ad,31.470185,34.534356,31.4512,34.4003
3488,2023-10-16,20:57:00,2023-10-16 20:57,Sa'ad,31.470185,34.534356,31.4512,34.4003
3489,2023-10-16,12:05:00,2023-10-16 12:05,Sa'ad,31.470185,34.534356,31.4512,34.4003
3490,2023-10-15,13:38:00,2023-10-15 13:38,Sa'ad,31.470185,34.534356,31.4512,34.4003
3491,2023-10-15,13:09:00,2023-10-15 13:09,Sa'ad,31.470185,34.534356,31.4512,34.4003
3492,2023-10-14,16:03:00,2023-10-14 16:03,Sa'ad,31.470185,34.534356,31.4512,34.4003
3493,2023-10-13,16:57:00,2023-10-13 16:57,Sa'ad,31.470185,34.534356,31.4512,34.4003
3494,2023-12-10,19:26:00,2023-12-10 19:26,Sa'ad,31.470185,34.534356,31.4512,34.4003
56,2023-11-10,22:04:00,2023-11-10 22:04,Alumim,31.453049,34.514711,31.4512,34.4003
57,2023-10-10,22:44:00,2023-10-10 22:44,Alumim,31.453049,34.514711,31.4512,34.4003
58,2023-10-10,22:34:00,2023-10-10 22:34,Alumim,31.453049,34.514711,31.4512,34.4003
59,2023-10-10,04:01:00,2023-10-10 4:01,Alumim,31.453049,34.514711,31.4512,34.4003
60,2023-10-10,03:55:00,2023-10-10 3:55,Alumim,31.453049,34.514711,31.4512,34.4003
61,2023-10-10,03:37:00,2023-10-10 3:37,Alumim,31.453049,34.514711,31.4512,34.4003
62,2023-10-10,03:31:00,2023-10-10 3:31,Alumim,31.453049,34.514711,31.4512,34.4003
63,2023-10-10,02:43:00,2023-10-10 2:43,Alumim,31.453049,34.514711,31.4512,34.4003
64,2023-10-10,02:38:00,2023-10-10 2:38,Alumim,31.453049,34.514711,31.4512,34.4003
65,2023-09-10,15:35:00,2023-09-10 15:35,Alumim,31.453049,34.514711,31.4512,34.4003
66,2023-08-10,19:34:00,2023-08-10 19:34,Alumim,31.453049,34.514711,31.4512,34.4003
67,2023-08-10,19:09:00,2023-08-10 19:09,Alumim,31.453049,34.514711,31.4512,34.4003
68,2023-08-10,14:34:00,2023-08-10 14:34,Alumim,31.453049,34.514711,31.4512,34.4003
69,2023-08-10,13:38:00,2023-08-10 13:38,Alumim,31.453049,34.514711,31.4512,34.4003
70,2023-07-10,18:19:00,2023-07-10 18:19,Alumim,31.453049,34.514711,31.4512,34.4003
71,2023-07-10,17:05:00,2023-07-10 17:05,Alumim,31.453049,34.514711,31.4512,34.4003
72,2023-07-10,15:41:00,2023-07-10 15:41,Alumim,31.453049,34.514711,31.4512,34.4003
73,2023-07-10,14:53:00,2023-07-10 14:53,Alumim,31.453049,34.514711,31.4512,34.4003
74,2023-07-10,13:54:00,2023-07-10 13:54,Alumim,31.453049,34.514711,31.4512,34.4003
75,2023-07-10,12:44:00,2023-07-10 12:44,Alumim,31.453049,34.514711,31.4512,34.4003
76,2023-07-10,12:20:00,2023-07-10 12:20,Alumim,31.453049,34.514711,31.4512,34.4003
77,2023-07-10,11:48:00,2023-07-10 11:48,Alumim,31.453049,34.514711,31.4512,34.4003
78,2023-07-10,11:43:00,2023-07-10 11:43,Alumim,31.453049,34.514711,31.4512,34.4003
79,2023-07-10,11:36:00,2023-07-10 11:36,Alumim,31.453049,34.514711,31.4512,34.4003
80,2023-07-10,11:30:00,2023-07-10 11:30,Alumim,31.453049,34.514711,31.4512,34.4003
81,2023-10-22,17:00:00,2023-10-22 17:00,Alumim,31.453049,34.514711,31.4512,34.4003
82,2023-10-21,12:00:00,2023-10-21 12:00,Alumim,31.453049,34.514711,31.4512,34.4003
83,2023-10-17,16:04:00,2023-10-17 16:04,Alumim,31.453049,34.514711,31.4512,34.4003
84,2023-10-14,12:44:00,2023-10-14 12:44,Alumim,31.453049,34.514711,31.4512,34.4003
85,2023-10-13,22:55:00,2023-10-13 22:55,Alumim,31.453049,34.514711,31.4512,34.4003
86,2023-10-13,19:00:00,2023-10-13 19:00,Alumim,31.453049,34.514711,31.4512,34.4003
87,2023-10-13,16:57:00,2023-10-13 16:57,Alumim,31.453049,34.514711,31.4512,34.4003
88,2023-12-10,18:30:00,2023-12-10 18:30,Alumim,31.453049,34.514711,31.4512,34.4003
89,2023-11-10,22:04:00,2023-11-10 22:04,Alumim,31.453049,34.514711,31.4512,34.4003
90,2023-09-10,16:59:00,2023-09-10 16:59,Aminadav,31.453049,34.514711,31.4512,34.4003
91,2023-09-10,12:00:00,2023-09-10 12:00,Aminadav,31.453049,34.514711,31.4512,34.4003
92,2023-07-10,11:32:00,2023-07-10 11:32,Aminadav,31.453049,34.514711,31.4512,34.4003
3556,2023-10-10,12:39:00,2023-10-10 12:39,Sdeh Zvi,31.44946827,34.71076942,31.4512,34.4003
3878,2023-11-10,18:01:00,2023-11-10 18:01,Tkuma,31.448536,34.578085,31.4512,34.4003
3879,2023-09-10,18:56:00,2023-09-10 18:56,Tkuma,31.448536,34.578085,31.4512,34.4003
3880,2023-08-10,20:01:00,2023-08-10 20:01,Tkuma,31.448536,34.578085,31.4512,34.4003
3881,2023-08-10,19:43:00,2023-08-10 19:43,Tkuma,31.448536,34.578085,31.4512,34.4003
3882,2023-07-10,22:43:00,2023-07-10 22:43,Tkuma,31.448536,34.578085,31.4512,34.4003
3883,2023-07-10,18:21:00,2023-07-10 18:21,Tkuma,31.448536,34.578085,31.4512,34.4003
3884,2023-07-10,18:06:00,2023-07-10 18:06,Tkuma,31.448536,34.578085,31.4512,34.4003
3885,2023-07-10,18:01:00,2023-07-10 18:01,Tkuma,31.448536,34.578085,31.4512,34.4003
3886,2023-07-10,17:46:00,2023-07-10 17:46,Tkuma,31.448536,34.578085,31.4512,34.4003
3887,2023-07-10,17:41:00,2023-07-10 17:41,Tkuma,31.448536,34.578085,31.4512,34.4003
3888,2023-07-10,17:31:00,2023-07-10 17:31,Tkuma,31.448536,34.578085,31.4512,34.4003
3889,2023-07-10,17:07:00,2023-07-10 17:07,Tkuma,31.448536,34.578085,31.4512,34.4003
3890,2023-07-10,17:01:00,2023-07-10 17:01,Tkuma,31.448536,34.578085,31.4512,34.4003
3891,2023-07-10,16:17:00,2023-07-10 16:17,Tkuma,31.448536,34.578085,31.4512,34.4003
3892,2023-07-10,15:26:00,2023-07-10 15:26,Tkuma,31.448536,34.578085,31.4512,34.4003
3893,2023-07-10,15:11:00,2023-07-10 15:11,Tkuma,31.448536,34.578085,31.4512,34.4003
3894,2023-07-10,13:58:00,2023-07-10 13:58,Tkuma,31.448536,34.578085,31.4512,34.4003
3895,2023-07-10,13:46:00,2023-07-10 13:46,Tkuma,31.448536,34.578085,31.4512,34.4003
3896,2023-10-22,17:00:00,2023-10-22 17:00,Tkuma,31.448536,34.578085,31.4512,34.4003
3897,2023-10-21,12:00:00,2023-10-21 12:00,Tkuma,31.448536,34.578085,31.4512,34.4003
3898,2023-10-19,14:39:00,2023-10-19 14:39,Tkuma,31.448536,34.578085,31.4512,34.4003
4182,2023-11-10,18:01:00,2023-11-10 18:01,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4183,2023-10-10,22:44:00,2023-10-10 22:44,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4184,2023-10-10,22:34:00,2023-10-10 22:34,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4185,2023-09-10,15:29:00,2023-09-10 15:29,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4186,2023-08-10,20:01:00,2023-08-10 20:01,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4187,2023-08-10,19:34:00,2023-08-10 19:34,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4188,2023-07-10,22:42:00,2023-07-10 22:42,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4189,2023-07-10,18:21:00,2023-07-10 18:21,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4190,2023-07-10,17:46:00,2023-07-10 17:46,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4191,2023-07-10,17:36:00,2023-07-10 17:36,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4192,2023-07-10,17:31:00,2023-07-10 17:31,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4193,2023-07-10,17:07:00,2023-07-10 17:07,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4194,2023-07-10,17:01:00,2023-07-10 17:01,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4195,2023-07-10,16:01:00,2023-07-10 16:01,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4196,2023-07-10,15:41:00,2023-07-10 15:41,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4197,2023-07-10,15:16:00,2023-07-10 15:16,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4198,2023-07-10,12:20:00,2023-07-10 12:20,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4199,2023-07-10,11:43:00,2023-07-10 11:43,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4200,2023-10-24,11:19:00,2023-10-24 11:19,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4201,2023-10-22,17:00:00,2023-10-22 17:00,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4202,2023-10-21,12:30:00,2023-10-21 12:30,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4203,2023-10-21,12:00:00,2023-10-21 12:00,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4204,2023-10-19,14:39:00,2023-10-19 14:39,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4205,2023-10-13,22:55:00,2023-10-13 22:55,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
4206,2023-10-13,13:54:00,2023-10-13 13:54,Zimrat and Shuva,31.447853,34.552288,31.4512,34.4003
3188,2023-10-10,12:39:00,2023-10-10 12:39,Pa'amei Tashaz,31.44016923,34.69316215,31.4512,34.4003
2116,2023-11-10,18:01:00,2023-11-10 18:01,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2117,2023-09-10,15:29:00,2023-09-10 15:29,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2118,2023-08-10,20:01:00,2023-08-10 20:01,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2119,2023-08-10,19:34:00,2023-08-10 19:34,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2120,2023-08-10,19:09:00,2023-08-10 19:09,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2121,2023-07-10,22:42:00,2023-07-10 22:42,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2122,2023-07-10,17:46:00,2023-07-10 17:46,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2123,2023-07-10,17:36:00,2023-07-10 17:36,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2124,2023-07-10,17:27:00,2023-07-10 17:27,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2125,2023-07-10,17:16:00,2023-07-10 17:16,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2126,2023-07-10,17:07:00,2023-07-10 17:07,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2127,2023-07-10,17:02:00,2023-07-10 17:02,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2128,2023-07-10,15:41:00,2023-07-10 15:41,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2129,2023-07-10,12:20:00,2023-07-10 12:20,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2130,2023-10-22,17:00:00,2023-10-22 17:00,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2131,2023-10-21,12:30:00,2023-10-21 12:30,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2132,2023-10-19,14:39:00,2023-10-19 14:39,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
2133,2023-10-17,16:04:00,2023-10-17 16:04,Kfar Maimon and Tushia,31.432895,34.541314,31.4512,34.4003
1091,2023-09-10,18:56:00,2023-09-10 18:56,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1092,2023-08-10,20:01:00,2023-08-10 20:01,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1093,2023-08-10,19:43:00,2023-08-10 19:43,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1094,2023-07-10,22:42:00,2023-07-10 22:42,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1095,2023-07-10,17:56:00,2023-07-10 17:56,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1096,2023-07-10,17:31:00,2023-07-10 17:31,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1097,2023-07-10,17:07:00,2023-07-10 17:07,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1098,2023-07-10,17:01:00,2023-07-10 17:01,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1099,2023-07-10,16:32:00,2023-07-10 16:32,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1100,2023-07-10,16:16:00,2023-07-10 16:16,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1101,2023-07-10,15:28:00,2023-07-10 15:28,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1102,2023-07-10,15:23:00,2023-07-10 15:23,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1103,2023-07-10,15:11:00,2023-07-10 15:11,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1104,2023-07-10,13:59:00,2023-07-10 13:59,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1105,2023-07-10,13:53:00,2023-07-10 13:53,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1106,2023-07-10,13:47:00,2023-07-10 13:47,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1107,2023-07-10,12:11:00,2023-07-10 12:11,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1108,2023-07-10,11:43:00,2023-07-10 11:43,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1109,2023-10-22,17:00:00,2023-10-22 17:00,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1110,2023-10-19,14:39:00,2023-10-19 14:39,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1111,2023-10-17,16:04:00,2023-10-17 16:04,Beit HaGdi,31.4323104,34.6193567,31.4512,34.4003
1018,2023-10-10,13:01:00,2023-10-10 13:01,Be'eri,31.424513,34.492567,31.4512,34.4003
1019,2023-09-10,14:18:00,2023-09-10 14:18,Be'eri,31.424513,34.492567,31.4512,34.4003
1020,2023-08-10,03:00:00,2023-08-10 3:00,Be'eri,31.424513,34.492567,31.4512,34.4003
1021,2023-08-10,02:48:00,2023-08-10 2:48,Be'eri,31.424513,34.492567,31.4512,34.4003
1022,2023-08-10,02:40:00,2023-08-10 2:40,Be'eri,31.424513,34.492567,31.4512,34.4003
1023,2023-08-10,02:33:00,2023-08-10 2:33,Be'eri,31.424513,34.492567,31.4512,34.4003
1024,2023-07-10,23:13:00,2023-07-10 23:13,Be'eri,31.424513,34.492567,31.4512,34.4003
1025,2023-07-10,18:32:00,2023-07-10 18:32,Be'eri,31.424513,34.492567,31.4512,34.4003
1026,2023-07-10,18:07:00,2023-07-10 18:07,Be'eri,31.424513,34.492567,31.4512,34.4003
1027,2023-07-10,17:59:00,2023-07-10 17:59,Be'eri,31.424513,34.492567,31.4512,34.4003
1028,2023-07-10,17:47:00,2023-07-10 17:47,Be'eri,31.424513,34.492567,31.4512,34.4003
1029,2023-07-10,17:41:00,2023-07-10 17:41,Be'eri,31.424513,34.492567,31.4512,34.4003
1030,2023-07-10,17:36:00,2023-07-10 17:36,Be'eri,31.424513,34.492567,31.4512,34.4003
1031,2023-07-10,17:08:00,2023-07-10 17:08,Be'eri,31.424513,34.492567,31.4512,34.4003
1032,2023-07-10,15:41:00,2023-07-10 15:41,Be'eri,31.424513,34.492567,31.4512,34.4003
1033,2023-07-10,12:20:00,2023-07-10 12:20,Be'eri,31.424513,34.492567,31.4512,34.4003
1034,2023-10-22,18:10:00,2023-10-22 18:10,Be'eri,31.424513,34.492567,31.4512,34.4003
1035,2023-10-17,16:04:00,2023-10-17 16:04,Be'eri,31.424513,34.492567,31.4512,34.4003
1036,2023-10-16,09:00:00,2023-10-16 9:00,Be'eri,31.424513,34.492567,31.4512,34.4003
1037,2023-10-13,15:53:00,2023-10-13 15:53,Be'eri,31.424513,34.492567,31.4512,34.4003
1038,2023-10-13,15:30:00,2023-10-13 15:30,Be'eri,31.424513,34.492567,31.4512,34.4003
1039,2023-10-13,13:32:00,2023-10-13 13:32,Be'eri,31.424513,34.492567,31.4512,34.4003
